feature,mean_abs_shap
eeg_T3-O1_gamma_haut_bp_rel_mean,5.2205144592908534e-05
eeg_EMG1_beta_bp_abs_std,5.2015524772211826e-05
eeg_EMG1_gamma_haut_bp_abs_mean,5.1705371679576575e-05
eeg_Menton_gamma_haut_bp_rel_mean,5.170138041376101e-05
eeg_JAMBG_skew_mean,5.169270299886988e-05
eeg_JAMBG_theta_bp_rel_mean,5.0493935839400615e-05
eeg_Fp1-C3_gamma_haut_bp_abs_std,4.953335251479726e-05
eeg_C4-A1_bandwidth_mean,4.905897597274236e-05
eeg_T3-O1_gamma_bas_bp_abs_mean,4.888081594152354e-05
eeg_Fp2-A1_beta_bp_rel_mean,4.790389823289304e-05
eeg_C3-A1_gamma_haut_bp_abs_std,4.7622726905575404e-05
eeg_Fp2-C4_kurt_mean,4.752791501571805e-05
eeg_EOGD_zc_std,4.722428968629002e-05
eeg_EMG2_ptp_mean,4.6774641197163666e-05
eeg_Fp2-T4_std_std,4.643546787342006e-05
eeg_ECG_skew_std,4.591840282238555e-05
eeg_Fp2-C4_rms_mean,4.585015164852481e-05
eeg_EMG2_delta_bp_abs_std,4.559321763888583e-05
emg_tonic_eog_fraction_mean,4.4921955282853186e-05
eeg_EMG1_gamma_haut_bp_abs_std,4.477078029034555e-05
eeg_T3-A1_gamma_haut_bp_abs_mean,4.3435584718654795e-05
eeg_T3-A1_spec_entropy_std,4.312676697657435e-05
eeg_T4-A1_linelen_std,4.239118366454128e-05
eeg_T4-O2_delta_bp_rel_mean,4.237667581591686e-05
eeg_RONF_spec_entropy_mean,4.205192239951024e-05
eeg_Fp2-A1_linelen_std,4.165447353950361e-05
eeg_Menton_gamma_bas_bp_rel_std,4.0918466085978355e-05
eeg_C4-A1_gamma_haut_bp_rel_mean,4.044140481018516e-05
eeg_T3-A1_gamma_haut_bp_rel_std,4.0252612038206445e-05
eeg_EOGG_gamma_bas_bp_rel_std,3.986649889472265e-05
eeg_Fp1-T3_theta_bp_abs_std,3.928049918575959e-05
eeg_C3-A1_ptp_std,3.884144679452621e-05
eeg_Fp1-T3_delta_bp_rel_std,3.8820805274731734e-05
eeg_C4-A1_alpha_bp_abs_std,3.728989346007186e-05
eeg_T4-O2_delta_bp_rel_std,3.704119041978024e-05
eeg_Fp1-C3_linelen_mean,3.644564449959446e-05
eeg_C4-A1_delta_bp_rel_mean,3.567581777491426e-05
eeg_Fp2-A1_std_mean,3.551877530074289e-05
eeg_JAMBG_beta_bp_rel_mean,3.2285595635983034e-05
eeg_EMG2_delta_bp_abs_mean,3.222228052482111e-05
eeg_Menton_gamma_haut_bp_abs_mean,3.216588287774839e-05
eeg_Fp1-C3_gamma_haut_bp_rel_std,3.1096343530669055e-05
eeg_Fp1-C3_ptp_std,3.037745341180769e-05
eeg_C3-A1_skew_std,2.8894464058458457e-05
eeg_Fp2-A1_beta_bp_rel_std,2.849765836786754e-05
eeg_Menton_zc_mean,2.7550659732154475e-05
eeg_Fp2-T4_mean_mean,2.702930910313172e-05
eeg_JAMBG_alpha_bp_rel_std,2.6863252466685036e-05
eeg_Fp2-A1_alpha_bp_rel_std,2.6379523187319327e-05
eeg_EMG1_theta_bp_rel_std,2.546046408721662e-05
eeg_EOGG_linelen_mean,2.4558559116150294e-05
eeg_C3-A1_kurt_std,2.333355810032213e-05
eeg_EOGD_linelen_mean,2.0096976869848263e-05
eeg_EMG2_zc_std,2.00074523102007e-05
eeg_C4-A1_linelen_std,1.641948330791787e-05
eeg_JAMBG_spec_centroid_mean,1.3871212806907619e-05
eeg_EMG2_kurt_std,1.2583689789330142e-05
emg_eye_corr_abs_max,8.190403796837772e-06
eeg_Fp1-A1_delta_bp_rel_std,3.957337929572091e-20
eeg_Fp1-T3_rms_std,2.847160080037455e-20
eeg_Fp2-C4_alpha_bp_abs_std,2.3389403116848747e-20
eeg_EOGG_alpha_bp_abs_std,1.6488908039883712e-20
eeg_Fp2-T4_spec_entropy_std,8.583267198843576e-21
eeg_EMG1_rms_std,6.087343447600905e-21
eeg_T4-O2_alpha_bp_abs_mean,4.64456399411108e-21
eeg_Fp1-T3_gamma_bas_bp_abs_mean,4.573977915173222e-21
eeg_T3-A1_beta_bp_rel_std,4.1335207826009856e-21
eeg_C4-A1_theta_bp_abs_mean,3.399425561647259e-21
eeg_C3-A1_linelen_std,2.6201552501733023e-21
eeg_EMG2_gamma_bas_bp_rel_std,2.2644014123264962e-21
eeg_T3-O1_gamma_haut_bp_abs_std,1.671478349248486e-21
eeg_Fp2-A1_beta_bp_abs_std,0.0
eeg_EOGD_theta_bp_rel_std,0.0
eeg_EOGG_alpha_bp_abs_mean,0.0
eeg_EOGD_theta_bp_rel_mean,0.0
eeg_T4-O2_kurt_std,0.0
eeg_EOGG_delta_bp_rel_std,0.0
eeg_EOGG_gamma_haut_bp_abs_std,0.0
eeg_T3-A1_alpha_bp_rel_mean,0.0
eeg_T4-A1_bandwidth_std,0.0
eeg_Fp2-T4_mean_std,0.0
eeg_C4-A1_std_mean,0.0
eeg_RONF_peak_freq_std,0.0
eeg_RONF_spec_entropy_std,0.0
eeg_Fp2-T4_var_std,0.0
eeg_JAMBG_kurt_std,0.0
eeg_T4-O2_var_mean,0.0
eeg_C3-A1_gamma_bas_bp_abs_std,0.0
eeg_EOGD_zc_mean,0.0
eeg_Fp1-C3_linelen_std,0.0
eeg_C4-A1_peak_freq_mean,0.0
eeg_C4-A1_bandwidth_std,0.0
eeg_C4-A1_spec_entropy_mean,0.0
eeg_EOGG_kurt_std,0.0
eeg_JAMBG_gamma_haut_bp_abs_std,0.0
eeg_C3-A1_kurt_mean,0.0
eeg_EMG1_theta_bp_rel_mean,0.0
eeg_EMG1_delta_bp_rel_mean,0.0
eeg_EMG1_gamma_bas_bp_abs_mean,0.0
eeg_JAMBG_gamma_haut_bp_rel_mean,0.0
eeg_EMG2_std_mean,0.0
eeg_EMG1_kurt_mean,0.0
eeg_JAMBD_linelen_mean,0.0
eeg_ECG_zc_mean,0.0
eeg_Fp1-C3_bandwidth_mean,0.0
eeg_EOGG_rms_std,0.0
eeg_Fp2-C4_bandwidth_mean,0.0
eeg_Fp2-T4_spec_entropy_mean,0.0
eeg_T4-O2_gamma_bas_bp_rel_std,0.0
eeg_T3-A1_linelen_std,0.0
eeg_EMG1_beta_bp_rel_mean,0.0
eeg_EMG2_theta_bp_abs_std,0.0
eeg_Fp2-T4_ptp_std,0.0
eeg_Fp1-A1_bandwidth_mean,0.0
eeg_Fp2-A1_theta_bp_abs_mean,0.0
eeg_Fp1-A1_gamma_haut_bp_rel_mean,0.0
eeg_Fp1-A1_beta_bp_abs_mean,0.0
eeg_Fp1-A1_gamma_bas_bp_rel_std,0.0
eeg_EMG2_gamma_bas_bp_abs_mean,0.0
eeg_Fp2-C4_var_std,0.0
eeg_Fp2-T4_delta_bp_rel_mean,0.0
eeg_T4-O2_gamma_bas_bp_abs_std,0.0
eeg_ECG_spec_entropy_std,0.0
eeg_Fp1-C3_kurt_mean,0.0
eeg_Fp1-T3_mean_std,0.0
emg_rswa_fraction_mean,0.0
eeg_Fp1-C3_skew_std,0.0
emg_eye_corr_mean,0.0
