,PC1,PC2,PC3,PC4
38,-0.12877143792686008,-2.0873835738763775,0.6992177849487154,-0.92730912602884
39,2.468568072289327,0.8410948338918783,0.4977687220367344,-1.1685170453349722
40,0.8785885078397299,-0.678042839520543,0.5368391800381888,-0.1353818699220329
41,0.9753262447959005,-0.5196140929570139,-0.0859792287859204,-0.8584160071803002
42,0.5102521892042008,-0.29685961851683956,-0.5166522788632429,-1.0656568369848405
43,-1.958870550063993,-0.4586888260938944,-1.620038798080644,-0.08606795809525766
44,-3.292388329088303,-1.8112416618319223,5.112062138920724,1.6713197512023754
45,-1.313792829884906,1.2482167951381435,0.6184134431465849,1.2267299657981598
46,1.161125590288655,-0.7558996253278739,0.24843971487628286,-0.487381649076346
47,0.9578581968561325,-0.8627186002534194,-0.08187085570937845,-0.23044108905078134
48,-0.765328016151893,-0.8430759344384255,0.5594972095975055,-2.120213707022382
49,1.3367172394972173,1.7148191941868351,0.7027941035845684,0.4115106577704235
50,1.7144020279900092,-0.6098740591240663,-0.7990211811658169,1.0975148331726337
51,1.0684623251249763,1.1142069530743353,-1.3955163589689221,2.7558476158315557
52,-0.4277620559915154,0.05471514229384444,-0.7602442900084924,-0.8070581095344317
53,-2.479693932848319,-0.8675125207614723,0.16723352824054014,0.9403640334894134
54,-3.7349469113000793,-0.819499224390955,1.4173450013415865,2.2642134483588126
55,2.5255858889101184,-0.7958016604006436,0.5166733789024087,-0.8444953089251569
56,-4.409112342824083,0.9891873113402782,-1.3918685571729301,-0.14302080163241193
57,-4.887259581472973,1.5995308728501196,-2.461324111245641,-1.0654744259997662
58,-0.26810423036881464,-0.15628027591088584,1.3708969356221048,-2.180191832737073
59,-0.36985125651795303,-0.9644031440894069,-0.7640064064108443,0.18387374745551208
60,1.5742820593269613,-2.128038741301134,-0.2820467657238282,0.012235688030442669
61,-1.7518100350186914,-3.310598300397066,1.5261947371441897,2.4043295094514865
62,-1.503495981967778,0.8222339477965326,3.151603402851856,1.2278949144706963
63,1.7154299743259056,-0.36051223356896556,0.648241301130941,-0.5802159546236932
64,2.6861822520276526,1.1614081554279725,0.922777450872886,0.4485496134222105
65,3.051573408386353,0.7601340822658834,-0.5625250844493137,0.7336382034946791
66,-1.0163220235762156,0.26541838350373664,-2.116925554651815,1.8541185972711702
67,1.224680424847111,0.5886235603681652,-0.6467965720209317,-0.18594803066679935
68,-0.37757366254127617,-0.6191746676891123,0.24948578072744368,-1.877258430143264
69,-0.8254608961622982,-2.1673521505032247,-0.7167299146551166,0.4987578838679293
70,-0.14943732055890155,0.4367301554111016,0.35730294162043913,-0.208850339668263
71,1.5798798564668717,0.13190404173362122,-0.7706247455777127,1.2521895597478414
72,3.767360833434838,4.985931549468684,1.5434349948857506,1.012869495916704
73,-0.5946024604460449,0.08163084042115715,0.5754663739997269,0.3027536847154757
74,-0.7560500458471737,1.4058862924224982,-0.4815728002099078,0.4368578676546949
75,2.3972525093224286,4.100160021135991,-1.0769522305407702,1.593213975216793
